Ano;ID;TIPO DO CRIME;BAIRRO;HORA;LOCAL
2017;3435;LESAO CORPORAL;SANTA QUITERIA;18;PUBLICO
2017;3436;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;16;PUBLICO
2017;3437;ROUBO;CIDADE INDUSTRIAL;16;PUBLICO
2017;3438;LESAO CORPORAL;CAJURU;11;PUBLICO
2017;3439;LESAO CORPORAL;CAJURU;11;RESIDENCIA
2017;3440;FURTO SIMPLES;CENTRO;15;COMERCIO
2017;3441;FURTO QUALIFICADO;SANTA CANDIDA;11;RESIDENCIA
2017;3442;ROUBO;SANTA CANDIDA;11;SAUDE
2017;3443;ROUBO;SANTA CANDIDA;9;SAUDE
2017;3444;ROUBO;ALTO DA GLORIA;20;PUBLICO
2017;3445;ROUBO;CENTRO;7;PUBLICO
2017;3446;ROUBO;CENTRO;15;SAUDE
2017;3447;ROUBO;CENTRO;11;SAUDE
2017;3448;FURTO QUALIFICADO;TATUQUARA;21;RESIDENCIA
2017;3449;FURTO QUALIFICADO;AGUA VERDE;18;PUBLICO
2017;3450;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;21;PUBLICO
2017;3451;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;21;RESIDENCIA
2017;3452;ROUBO;SANTA FELICIDADE;23;ALIMENTACAO / DIVERSAO
2017;3453;LESAO CORPORAL;SANTA FELICIDADE;0;RESIDENCIA
2017;3454;FURTO QUALIFICADO;CAJURU;8;RESIDENCIA
2017;3455;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;1;PUBLICO
2017;3456;FURTO QUALIFICADO;UBERABA;8;RESIDENCIA
2017;3457;FURTO SIMPLES;CIDADE INDUSTRIAL;22;PUBLICO
2017;3458;FURTO SIMPLES;JARDIM BOTANICO;6;TRANSPORTE
2017;3459;FURTO QUALIFICADO;CAJURU;12;RESIDENCIA
2017;3460;FURTO QUALIFICADO;REBOUCAS;10;RESIDENCIA
2017;3461;FURTO QUALIFICADO;JARDIM BOTANICO;6;TRANSPORTE
2017;3462;ROUBO;PORTAO;6;PUBLICO
2017;3463;ROUBO;AGUA VERDE;23;PUBLICO
2017;3464;FURTO SIMPLES;BAIRRO ALTO;20;RESIDENCIA
2017;3465;FURTO QUALIFICADO;SANTA FELICIDADE;14;RESIDENCIA
2017;3466;FURTO QUALIFICADO;CAPAO DA IMBUIA;10;RESIDENCIA
2017;3467;ROUBO;GUAIRA;16;PUBLICO
2017;3468;ROUBO;ALTO DA RUA XV;11;SAUDE
2017;3469;FURTO QUALIFICADO;SANTA FELICIDADE;14;RESIDENCIA
2017;3470;FURTO SIMPLES;NOVO MUNDO;11;RESIDENCIA
2017;3471;FURTO QUALIFICADO;UMBARA;18;PUBLICO
2017;3472;FURTO SIMPLES;JARDIM DAS AMERICAS;17;RESIDENCIA
2017;3473;FURTO QUALIFICADO;SANTA FELICIDADE;14;RESIDENCIA
2017;3474;FURTO QUALIFICADO;CAMPO DE SANTANA;14;RESIDENCIA
2017;3475;LESAO CORPORAL;CIDADE INDUSTRIAL;21;ENSINO
2017;3476;ROUBO;XAXIM;8;PUBLICO
2017;3477;FURTO SIMPLES;SITIO CERCADO;21;DERIVADO PETROLEO
2017;3478;ROUBO;SITIO CERCADO;0;PUBLICO
2017;3479;FURTO QUALIFICADO;SITIO CERCADO;10;ATIVIDADE FINANCEIRA
2017;3480;FURTO SIMPLES;TATUQUARA;8;COMERCIO
2017;3481;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;11;PUBLICO
2017;3482;ROUBO;SITIO CERCADO;18;TRANSPORTE
2017;3483;FURTO SIMPLES;ALTO BOQUEIRAO;11;PUBLICO
2017;3484;FURTO SIMPLES;JARDIM BOTANICO;12;TRANSPORTE
2017;3485;ROUBO;SITIO CERCADO;17;PUBLICO
2017;3486;FURTO SIMPLES;SITIO CERCADO;16;RESIDENCIA
2017;3487;FURTO QUALIFICADO;CENTRO;11;PUBLICO
2017;3488;FURTO SIMPLES;TATUQUARA;8;COMERCIO
2017;3489;FURTO SIMPLES;JARDIM BOTANICO;11;PUBLICO
2017;3490;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
2017;3491;LESAO CORPORAL;SEMINARIO;4;ALIMENTACAO / DIVERSAO
2017;3492;FURTO QUALIFICADO;BAIRRO ALTO;8;DERIVADO PETROLEO
2017;3493;LESAO CORPORAL;MERCES;15;PUBLICO
2017;3494;LESAO CORPORAL;BOQUEIRAO;15;RESIDENCIA
2017;3495;ROUBO;SITIO CERCADO;19;ALIMENTACAO / DIVERSAO
2017;3496;FURTO SIMPLES;UBERABA;8;RESIDENCIA
2017;3497;ROUBO;CABRAL;20;PUBLICO
2017;3498;ROUBO;CENTRO;14;COMERCIO
2017;3499;FURTO QUALIFICADO;CIDADE INDUSTRIAL;13;PUBLICO
2017;3500;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;17;PUBLICO
2017;3501;FURTO SIMPLES;JARDIM BOTANICO;17;TRANSPORTE
2017;3502;ROUBO;CENTRO;10;SAUDE
2017;3503;ROUBO;CENTRO;10;SAUDE
2017;3504;ROUBO;CENTRO;14;ATIVIDADE FINANCEIRA
2017;3505;ROUBO;CENTRO;4;PUBLICO
2017;3506;ROUBO;SAO BRAZ;19;PUBLICO
2017;3507;ROUBO;CENTRO;2;PUBLICO
2017;3508;ROUBO;CENTRO;20;PUBLICO
2017;3509;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PILARZINHO;21;PUBLICO
2017;3510;ROUBO;PORTAO;21;PUBLICO
2017;3511;FURTO QUALIFICADO;CAPAO DA IMBUIA;21;PUBLICO
2017;3512;FURTO QUALIFICADO;CABRAL;21;PUBLICO
2017;3513;ROUBO;CIDADE INDUSTRIAL;21;SAUDE
2017;3514;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;21;ALIMENTACAO / DIVERSAO
2017;3515;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;21;PUBLICO
2017;3516;LESAO CORPORAL;CENTRO;22;DERIVADO PETROLEO
2017;3517;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PINHEIRINHO;23;PUBLICO
2017;3518;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PINHEIRINHO;23;RESIDENCIA
2017;3519;ROUBO;TARUMA;21;PUBLICO
2017;3520;FURTO SIMPLES;JARDIM BOTANICO;15;TRANSPORTE
2017;3521;FURTO SIMPLES;SAO JOAO;10;PUBLICO
2017;3522;FURTO QUALIFICADO;LINDOIA;11;OUTROS
2017;3523;FURTO QUALIFICADO;SITIO CERCADO;12;MERCADO
2017;3524;ROUBO;CENTRO;23;PUBLICO
2017;3525;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;16;PUBLICO
2017;3526;ROUBO;ALTO DA RUA XV;22;PUBLICO
2017;3527;FURTO SIMPLES;FAZENDINHA;11;PUBLICO
2017;3528;FURTO QUALIFICADO;CAMPO DE SANTANA;23;RESIDENCIA
2017;3529;LESAO CORPORAL;FAZENDINHA;16;PUBLICO
2017;3530;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PINHEIRINHO;22;PUBLICO
2017;3531;LESAO CORPORAL;CAMPO DE SANTANA;8;RESIDENCIA
2017;3532;FURTO QUALIFICADO;CAMPO DE SANTANA;11;RESIDENCIA
2017;3533;FURTO QUALIFICADO;MOSSUNGUE;6;ASSOCIACAO
2017;3534;FURTO SIMPLES;JARDIM BOTANICO;8;TRANSPORTE
2017;3535;LESAO CORPORAL;CIDADE INDUSTRIAL;8;PUBLICO
2017;3536;FURTO QUALIFICADO;REBOUCAS;8;RESIDENCIA
2017;3537;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;10;VEICULO
2017;3538;FURTO SIMPLES;PORTAO;11;COMERCIO
2017;3539;FURTO SIMPLES;PORTAO;11;PRESTACAO DE SERVICOS
2017;3540;ROUBO;PAROLIN;10;PUBLICO
2017;3541;ROUBO;CENTRO;20;PUBLICO
2017;3542;ROUBO;CIDADE INDUSTRIAL;13;PUBLICO
2017;3543;FURTO SIMPLES;TATUQUARA;21;RESIDENCIA
2017;3544;FURTO QUALIFICADO;BUTIATUVINHA;0;COMERCIO
2017;3545;FURTO QUALIFICADO;BUTIATUVINHA;0;PRESTACAO DE SERVICOS
2017;3546;FURTO SIMPLES;CIDADE INDUSTRIAL;12;PUBLICO
2017;3547;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;17;ALIMENTACAO / DIVERSAO
2017;3548;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;17;PUBLICO
2017;3549;FURTO SIMPLES;JARDIM BOTANICO;19;TRANSPORTE
2017;3550;LESAO CORPORAL;BOQUEIRAO;17;RESIDENCIA
2017;3551;ROUBO;JARDIM BOTANICO;21;TRANSPORTE
2017;3552;LESAO CORPORAL;CENTRO;21;RESIDENCIA
2017;3553;ROUBO;SITIO CERCADO;20;SAUDE
2017;3554;ROUBO;JARDIM BOTANICO;22;PUBLICO
2017;3555;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SANTA CANDIDA;2;RESIDENCIA
2017;3556;ROUBO;CIDADE INDUSTRIAL;19;DERIVADO PETROLEO
2017;3557;FURTO QUALIFICADO;CENTRO;3;COMERCIO
2017;3558;FURTO QUALIFICADO;CENTRO;3;COMERCIO
2017;3559;ROUBO;CAJURU;23;PUBLICO
2017;3560;FURTO QUALIFICADO;CENTRO;6;RESIDENCIA
2017;3561;FURTO SIMPLES;JARDIM BOTANICO;6;TRANSPORTE
2017;3562;FURTO SIMPLES;CAJURU;0;PUBLICO
2017;3563;ROUBO;ALTO DA RUA XV;21;PUBLICO
2017;3564;ROUBO;ALTO DA RUA XV;21;RESIDENCIA
2017;3565;FURTO QUALIFICADO;CIDADE INDUSTRIAL;9;PRESTACAO DE SERVICOS
2017;3566;FURTO SIMPLES;CENTRO;3;ALIMENTACAO / DIVERSAO
2017;3567;ROUBO;BACACHERI;13;PUBLICO
2017;3568;ROUBO;CENTRO;7;PUBLICO
2017;3569;FURTO QUALIFICADO;NOVO MUNDO;2;INDUSTRIA
2017;3570;ROUBO;PORTAO;9;DERIVADO PETROLEO
2017;3571;ROUBO;CAJURU;15;PUBLICO
2017;3572;ROUBO;PORTAO;22;TRANSPORTE
2017;3573;ROUBO;CAJURU;15;OUTROS
2017;3574;ROUBO;CAJURU;15;SAUDE
2017;3575;FURTO SIMPLES;PINHEIRINHO;9;RESIDENCIA
2017;3576;ROUBO;PORTAO;0;ALIMENTACAO / DIVERSAO
2017;3577;ROUBO;BIGORRILHO;22;SAUDE
2017;3578;ROUBO;NOVO MUNDO;9;PUBLICO
2017;3579;ROUBO;SAO FRANCISCO;6;PUBLICO
2017;3580;FURTO QUALIFICADO;ALTO DA RUA XV;21;OUTROS
2017;3581;FURTO QUALIFICADO;ALTO DA RUA XV;21;PUBLICO
2017;3582;FURTO QUALIFICADO;SITIO CERCADO;14;RESIDENCIA
2017;3583;FURTO SIMPLES;BOQUEIRAO;19;ATIVIDADE FINANCEIRA
2017;3584;FURTO QUALIFICADO;PINHEIRINHO;18;PUBLICO
2017;3585;ROUBO;BATEL;20;PUBLICO
2017;3586;FURTO QUALIFICADO;PILARZINHO;19;RESIDENCIA
2017;3587;FURTO SIMPLES;LINDOIA;16;RESIDENCIA
2017;3588;FURTO SIMPLES;TATUQUARA;6;COMERCIO
2017;3589;FURTO SIMPLES;CENTRO;16;PUBLICO
2017;3590;ROUBO;SITIO CERCADO;10;PUBLICO
2017;3591;ROUBO;GUAIRA;9;PUBLICO
2017;3592;ROUBO;CENTRO;4;PUBLICO
2017;3593;ROUBO;XAXIM;1;COMERCIO
2017;3594;ROUBO;CENTRO;13;SAUDE
2017;3595;FURTO SIMPLES;CENTRO CIVICO;10;PUBLICO
2017;3596;FURTO QUALIFICADO;BIGORRILHO;9;RESIDENCIA
2017;3597;ROUBO;CENTRO;13;PUBLICO
2017;3598;ROUBO;PORTAO;10;PUBLICO
2017;3599;FURTO QUALIFICADO;SITIO CERCADO;21;PUBLICO
2017;3600;ROUBO;VILA IZABEL;23;SAUDE
2017;3601;ROUBO;SITIO CERCADO;19;SAUDE
2017;3602;FURTO SIMPLES;JARDIM BOTANICO;11;TRANSPORTE
2017;3603;ROUBO;BIGORRILHO;15;RESIDENCIA
2017;3604;ROUBO;SITIO CERCADO;6;PUBLICO
2017;3605;FURTO QUALIFICADO;XAXIM;3;RESIDENCIA
2017;3606;ROUBO;CENTRO CIVICO;16;PUBLICO
2017;3607;ROUBO;BIGORRILHO;17;COMERCIO
2017;3608;FURTO SIMPLES;SITIO CERCADO;12;PUBLICO
2017;3609;ROUBO;MERCES;16;SAUDE
2017;3610;FURTO SIMPLES;CENTRO;8;PUBLICO
2017;3611;ROUBO;SAO FRANCISCO;8;PUBLICO
2017;3612;LESAO CORPORAL;SITIO CERCADO;15;RESIDENCIA
2017;3613;ROUBO;CENTRO;15;PUBLICO
2017;3614;FURTO SIMPLES;CENTRO;12;PUBLICO
2017;3615;FURTO QUALIFICADO;XAXIM;22;RESIDENCIA
2017;3616;FURTO QUALIFICADO;CENTRO;14;PUBLICO
2017;3617;ROUBO;SANTA QUITERIA;12;PUBLICO
2017;3618;FURTO QUALIFICADO;CAMPO DE SANTANA;14;PUBLICO
2017;3619;ROUBO;BAIRRO ALTO;23;PUBLICO
2017;3620;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PAROLIN;13;PUBLICO
2017;3621;ROUBO;PINHEIRINHO;13;PUBLICO
2017;3622;ROUBO;PINHEIRINHO;13;RESIDENCIA
2017;3623;ROUBO;CAPAO RASO;21;PUBLICO
2017;3624;ROUBO;CAPAO RASO;22;PUBLICO
2017;3625;FURTO DE COISA COMUM;CIDADE INDUSTRIAL;8;SAUDE
2017;3626;ROUBO;CENTRO;12;PUBLICO
2017;3627;ROUBO;CENTRO;12;SAUDE
2017;3628;FURTO SIMPLES;BOA VISTA;14;PUBLICO
2017;3629;FURTO QUALIFICADO;PINHEIRINHO;23;PUBLICO
2017;3630;FURTO SIMPLES;ATUBA;14;MERCADO
2017;3631;LESAO CORPORAL;PINHEIRINHO;19;PUBLICO
2017;3632;ROUBO;BARREIRINHA;12;ORGAO PUBLICO
2017;3633;FURTO QUALIFICADO;PINHEIRINHO;17;PUBLICO
2017;3634;ROUBO;PINHEIRINHO;6;PUBLICO
2017;3635;FURTO QUALIFICADO;JARDIM DAS AMERICAS;1;RESIDENCIA
2017;3636;ROUBO;CENTRO;18;PUBLICO
2017;3637;FURTO QUALIFICADO;ALTO DA GLORIA;13;PUBLICO
2017;3638;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;GUAIRA;16;PUBLICO
2017;3639;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;15;PUBLICO
2017;3640;ROUBO;CENTRO;22;PUBLICO
2017;3641;ROUBO;ORLEANS;13;COMERCIO
2017;3642;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CACHOEIRA;17;PUBLICO
2017;3643;ROUBO;CENTRO;19;PUBLICO
2017;3644;FURTO QUALIFICADO;CENTRO CIVICO;18;COMERCIO
2017;3645;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;GUAIRA;16;PUBLICO
2017;3646;ROUBO;CENTRO;1;PUBLICO
2017;3647;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;21;PUBLICO
2017;3648;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;22;PUBLICO
2017;3649;LESAO CORPORAL;CIDADE INDUSTRIAL;19;RESIDENCIA
2017;3650;FURTO SIMPLES;CIDADE INDUSTRIAL;19;PRESTACAO DE SERVICOS
2017;3651;LESAO CORPORAL;SANTA QUITERIA;16;PUBLICO
2017;3652;LESAO CORPORAL;UBERABA;23;RESIDENCIA
2017;3653;FURTO QUALIFICADO;UBERABA;22;RESIDENCIA
2017;3654;FURTO QUALIFICADO;CAJURU;19;PRESTACAO DE SERVICOS
2017;3655;LESAO CORPORAL;CIDADE INDUSTRIAL;20;PUBLICO
2017;3656;ROUBO;JARDIM DAS AMERICAS;5;SAUDE
2017;3657;ROUBO;SITIO CERCADO;6;PUBLICO
2017;3658;ROUBO;BOQUEIRAO;6;PUBLICO
2017;3659;LESAO CORPORAL;CAJURU;6;RESIDENCIA
2017;3660;ROUBO;AGUA VERDE;17;PRESTACAO DE SERVICOS
2017;3661;ROUBO;FANNY;21;PUBLICO
2017;3662;FURTO QUALIFICADO;SITIO CERCADO;0;RESIDENCIA
2017;3663;FURTO SIMPLES;XAXIM;11;RESIDENCIA
2017;3664;ROUBO;VILA IZABEL;14;SAUDE
2017;3665;FURTO QUALIFICADO;CAJURU;15;RESIDENCIA
2017;3666;ROUBO;NOVO MUNDO;20;SAUDE
2017;3667;FURTO SIMPLES;CAJURU;17;COMERCIO
2017;3668;FURTO QUALIFICADO;PORTAO;6;RESIDENCIA
2017;3669;FURTO QUALIFICADO;TARUMA;22;PUBLICO
2017;3670;ROUBO;BOQUEIRAO;0;PUBLICO
2017;3671;FURTO SIMPLES;SITIO CERCADO;13;SAUDE
2017;3672;FURTO SIMPLES;CIDADE INDUSTRIAL;6;PUBLICO
2017;3673;ROUBO;GUAIRA;18;PUBLICO
2017;3674;ROUBO;SITIO CERCADO;12;PUBLICO
2017;3675;ROUBO;PORTAO;20;SAUDE
2017;3676;LESAO CORPORAL;SITIO CERCADO;16;PUBLICO
2017;3677;LESAO CORPORAL;GUAIRA;15;RESIDENCIA
2017;3678;HOMICIDIO SIMPLES;SAO FRANCISCO;22;PUBLICO
2017;3679;ROUBO;FAZENDINHA;8;PUBLICO
2017;3680;ROUBO;FAZENDINHA;8;SAUDE
2017;3681;FURTO QUALIFICADO;ALTO BOQUEIRAO;9;RESIDENCIA
2017;3682;FURTO QUALIFICADO;XAXIM;9;COMERCIO
2017;3683;ROUBO;SITIO CERCADO;0;PUBLICO
2017;3684;ROUBO;CAJURU;15;PUBLICO
2017;3685;ROUBO;SITIO CERCADO;22;PUBLICO
2017;3686;FURTO SIMPLES;PORTAO;20;SAUDE
2017;3687;ROUBO;SITIO CERCADO;21;RESIDENCIA
2017;3688;ROUBO;AGUA VERDE;18;SAUDE
2017;3689;FURTO SIMPLES;AHU;10;ENSINO
2017;3690;ROUBO;HAUER;11;PUBLICO
2017;3691;ROUBO;CIDADE INDUSTRIAL;20;SAUDE
2017;3692;FURTO QUALIFICADO;UMBARA;10;RESIDENCIA
2017;3693;FURTO QUALIFICADO;TATUQUARA;19;RESIDENCIA
2017;3694;FURTO QUALIFICADO;CAMPO DE SANTANA;8;PUBLICO
2017;3695;FURTO QUALIFICADO;CAMPO DE SANTANA;8;RESIDENCIA
2017;3696;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PRADO VELHO;10;PUBLICO
2017;3697;ROUBO;CAMPO DE SANTANA;12;PUBLICO
2017;3698;FURTO DE COISA COMUM;TATUQUARA;10;PUBLICO
2017;3699;FURTO QUALIFICADO;CIDADE INDUSTRIAL;5;RESIDENCIA
2017;3700;ROUBO;BOQUEIRAO;8;PUBLICO
2017;3701;ROUBO;BOQUEIRAO;18;COMERCIO
2017;3702;LESAO CORPORAL;CENTRO;12;PUBLICO
2017;3703;ROUBO;BOQUEIRAO;14;SAUDE
2017;3704;FURTO QUALIFICADO;HAUER;15;PUBLICO
2017;3705;ROUBO;SANTA CANDIDA;9;PUBLICO
2017;3706;ROUBO;SANTA CANDIDA;16;PUBLICO
2017;3707;FURTO SIMPLES;BOQUEIRAO;5;DERIVADO PETROLEO
2017;3708;FURTO SIMPLES;CENTRO;18;COMERCIO
2017;3709;ROUBO;CENTRO CIVICO;6;PUBLICO
2017;3710;FURTO QUALIFICADO;BOQUEIRAO;13;COMERCIO
2017;3711;FURTO SIMPLES;SITIO CERCADO;17;SAUDE
2017;3712;ROUBO;CENTRO CIVICO;6;PUBLICO
2017;3713;FURTO QUALIFICADO;BOQUEIRAO;6;ASSOCIACAO
2017;3714;FURTO SIMPLES;JARDIM BOTANICO;22;TRANSPORTE
2017;3715;LESAO CORPORAL;CENTRO;12;PUBLICO
2017;3716;ROUBO;CIDADE INDUSTRIAL;3;PUBLICO
2017;3717;ROUBO;SITIO CERCADO;21;PUBLICO
2017;3718;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;22;PUBLICO
2017;3719;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;22;PUBLICO
2017;3720;FURTO QUALIFICADO;SANTA FELICIDADE;21;RESIDENCIA
2017;3721;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;PINHEIRINHO;0;PUBLICO
2017;3722;FURTO SIMPLES;JARDIM BOTANICO;1;ALIMENTACAO / DIVERSAO
2017;3723;ROUBO;CAPAO DA IMBUIA;23;PUBLICO
2017;3724;ROUBO;CAPAO DA IMBUIA;23;VEICULO
2017;3725;LESAO CORPORAL;CIDADE INDUSTRIAL;19;ALIMENTACAO / DIVERSAO
2017;3726;FURTO QUALIFICADO;BOQUEIRAO;13;PUBLICO
2017;3727;ROUBO;BOQUEIRAO;6;PUBLICO
2017;3728;ROUBO;BOQUEIRAO;6;TRANSPORTE
2017;3729;FURTO QUALIFICADO;UBERABA;22;RESIDENCIA
2017;3730;ROUBO;UBERABA;6;PUBLICO
2017;3731;FURTO SIMPLES;CAJURU;10;RESIDENCIA
2017;3732;ROUBO;UBERABA;10;RESIDENCIA
2017;3733;FURTO QUALIFICADO;NOVO MUNDO;22;RESIDENCIA
2017;3734;FURTO QUALIFICADO;PINHEIRINHO;19;RESIDENCIA
2017;3735;ROUBO;PORTAO;18;COMERCIO
2017;3736;ROUBO;PORTAO;8;SAUDE
2017;3737;ROUBO;CAJURU;21;PUBLICO
2017;3738;ROUBO;REBOUCAS;8;PUBLICO
2017;3739;ROUBO;SAO FRANCISCO;20;PUBLICO
2017;3740;ROUBO;CAMPO DE SANTANA;23;RESIDENCIA
2017;3741;ROUBO;SAO FRANCISCO;20;PUBLICO
2017;3742;FURTO QUALIFICADO;CAMPO DE SANTANA;22;RESIDENCIA
2017;3743;FURTO QUALIFICADO;PILARZINHO;5;ALIMENTACAO / DIVERSAO
2017;3744;FURTO QUALIFICADO;PILARZINHO;5;PUBLICO
2017;3745;ROUBO;SITIO CERCADO;20;PUBLICO
2017;3746;ROUBO;CENTRO;11;SAUDE
2017;3747;ROUBO;CENTRO;7;SAUDE
2017;3748;ROUBO;BOQUEIRAO;22;PUBLICO
2017;3749;ROUBO;UBERABA;21;PUBLICO
2017;3750;FURTO SIMPLES;JARDIM BOTANICO;22;OUTROS
2017;3751;FURTO SIMPLES;JARDIM BOTANICO;22;PUBLICO
2017;3752;ROUBO;SITIO CERCADO;18;SAUDE
2017;3753;FURTO QUALIFICADO;PORTAO;9;RESIDENCIA
2017;3754;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
2017;3755;FURTO SIMPLES;JARDIM BOTANICO;10;TRANSPORTE
2017;3756;ROUBO;SITIO CERCADO;21;SAUDE
2017;3757;FURTO QUALIFICADO;PORTAO;12;VEICULO
2017;3758;LESAO CORPORAL;BATEL;9;RESIDENCIA
2017;3759;ROUBO;BOQUEIRAO;18;PUBLICO
2017;3760;ROUBO;FANNY;10;PUBLICO
2017;3761;FURTO QUALIFICADO;ALTO BOQUEIRAO;21;RESIDENCIA
2017;3762;ROUBO;TATUQUARA;11;PUBLICO
2017;3763;ROUBO;CENTRO;16;SAUDE
2017;3764;ROUBO;SITIO CERCADO;20;RESIDENCIA
2017;3765;FURTO QUALIFICADO;CAJURU;8;RESIDENCIA
2017;3766;FURTO SIMPLES;REBOUCAS;15;PUBLICO
2017;3767;LESAO CORPORAL;PRADO VELHO;20;PUBLICO
2017;3768;FURTO SIMPLES;CENTRO;13;DERIVADO PETROLEO
2017;3769;FURTO SIMPLES;CENTRO;13;PUBLICO
2017;3770;ROUBO;CIDADE INDUSTRIAL;16;SAUDE
2017;3771;FURTO SIMPLES;CENTRO;13;HOSPEDAGEM
2017;3772;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
2017;3773;ROUBO;SEMINARIO;10;PUBLICO
2017;3774;LESAO CORPORAL;JARDIM SOCIAL;11;RESIDENCIA
2017;3775;ROUBO;BACACHERI;21;SAUDE
2017;3776;LESAO CORPORAL;CIDADE INDUSTRIAL;14;ASSOCIACAO
2017;3777;FURTO DE COISA COMUM;BATEL;20;PUBLICO
2017;3778;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;BAIRRO ALTO;17;PUBLICO
2017;3779;FURTO QUALIFICADO;PRADO VELHO;16;ENSINO
2017;3780;ROUBO;BOQUEIRAO;8;COMERCIO
2017;3781;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CIDADE INDUSTRIAL;18;PUBLICO
2017;3782;ROUBO;AGUA VERDE;9;PUBLICO
2017;3783;ROUBO;CIDADE INDUSTRIAL;9;RESIDENCIA
2017;3784;ROUBO;SANTA QUITERIA;16;VEICULO
2017;3785;FURTO QUALIFICADO;CIDADE INDUSTRIAL;0;RESIDENCIA
2017;3786;FURTO QUALIFICADO;CENTRO;20;PRESTACAO DE SERVICOS
2017;3787;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;SITIO CERCADO;19;PUBLICO
2017;3788;FURTO QUALIFICADO;BOA VISTA;15;RESIDENCIA
2017;3789;FURTO SIMPLES;FAZENDINHA;14;COMERCIO
2017;3790;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;ALTO BOQUEIRAO;20;PUBLICO
2017;3791;LESAO CORPORAL;CENTRO;7;PUBLICO
2017;3792;FURTO DE COISA COMUM;BATEL;20;PUBLICO
2017;3793;LESAO CORPORAL;CAJURU;22;PUBLICO
2017;3794;FURTO QUALIFICADO;CIDADE INDUSTRIAL;16;RESIDENCIA
2017;3795;ROUBO;SITIO CERCADO;19;PUBLICO
2017;3796;ROUBO;GUAIRA;23;TRANSPORTE
2017;3797;ROUBO;UBERABA;16;RESIDENCIA
2017;3798;FURTO QUALIFICADO;BUTIATUVINHA;16;RESIDENCIA
2017;3799;ROUBO;CAJURU;18;PUBLICO
2017;3800;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CENTRO;3;PUBLICO
2017;3801;ROUBO;CAJURU;17;PUBLICO
2017;3802;LESAO CORPORAL;TATUQUARA;5;COMERCIO
2017;3803;ROUBO;CENTRO;19;PUBLICO
2017;3804;ROUBO;AGUA VERDE;2;PUBLICO
2017;3805;ROUBO;CENTRO;20;PUBLICO
2017;3806;FURTO QUALIFICADO;BAIRRO ALTO;11;RESIDENCIA
2017;3807;FURTO QUALIFICADO;CAJURU;1;RESIDENCIA
2017;3808;ADQUIRIR, VENDER, FORNECER E OU PRODUZIR DROGAS;CAJURU;7;PUBLICO
2017;3809;ROUBO;PINHEIRINHO;17;PUBLICO
2017;3810;ROUBO;CENTRO CIVICO;11;PUBLICO
2017;3811;ROUBO;XAXIM;11;RESIDENCIA
2017;3812;ROUBO;CAJURU;20;SAUDE
2017;3813;ROUBO;AGUA VERDE;8;PUBLICO
2017;3814;FURTO QUALIFICADO;XAXIM;15;RESIDENCIA
