id;crime;bairro;hora;local
1449;ROUBO;ALTO DA RUA XV;7;ATIVIDADE FINANCEIRA
1450;ROUBO;ALTO DA RUA XV;7;PUBLICO
1451;ROUBO;HAUER;22;PUBLICO
1452;ROUBO;PORTAO;22;SAUDE
1457;ROUBO;AGUA VERDE;18;PUBLICO
1459;ROUBO;GUABIROTUBA;22;PUBLICO
1460;FURTO SIMPLES;CIDADE INDUSTRIAL;9;PUBLICO
1463;ROUBO;ORLEANS;12;PUBLICO
1464;ROUBO;XAXIM;4;PUBLICO
1465;ROUBO;PORTAO;5;SAUDE
1466;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
1467;ROUBO;PORTAO;15;COMERCIO
1468;ROUBO;ATUBA;12;PUBLICO
1469;ROUBO;BOQUEIRAO;19;PUBLICO
1472;FURTO QUALIFICADO;ALTO DA GLORIA;11;PUBLICO
1473;ROUBO;PINHEIRINHO;19;PUBLICO
1475;FURTO QUALIFICADO;PORTAO;2;COMERCIO
1477;FURTO QUALIFICADO;PORTAO;12;RESIDENCIA
1481;ROUBO;SITIO CERCADO;17;RESIDENCIA
1482;FURTO QUALIFICADO;ALTO BOQUEIRAO;8;ENSINO
1483;ROUBO;AGUA VERDE;19;PUBLICO
1486;ROUBO;BACACHERI;13;PUBLICO
1488;ROUBO;REBOUCAS;21;PUBLICO
1489;ROUBO;CENTRO;21;PUBLICO
1490;FURTO QUALIFICADO;CAMPINA DO SIQUEIRA;21;PUBLICO
1492;ROUBO;CASCATINHA;11;PUBLICO
1493;ROUBO;SITIO CERCADO;9;SAUDE
1497;FURTO QUALIFICADO;AGUA VERDE;23;PUBLICO
1501;ROUBO;SITIO CERCADO;21;SAUDE
1512;ROUBO;REBOUCAS;0;PUBLICO
1513;FURTO QUALIFICADO;FANNY;12;PUBLICO
1514;ROUBO;CABRAL;13;PUBLICO
1523;ROUBO;CENTRO;11;PUBLICO
1524;ROUBO;CENTRO;11;SAUDE
1526;FURTO SIMPLES;ALTO DA RUA XV;4;DERIVADO PETROLEO
1527;FURTO QUALIFICADO;PORTAO;12;PRESTACAO DE SERVICOS
1528;FURTO QUALIFICADO;PINHEIRINHO;2;PUBLICO
1530;ROUBO;HAUER;14;PUBLICO
1532;FURTO QUALIFICADO;HAUER;14;PUBLICO
1535;ROUBO;CENTRO;11;PUBLICO
1536;FURTO QUALIFICADO;SANTA CANDIDA;15;RESIDENCIA
1538;ROUBO;BACACHERI;20;SAUDE
1539;ROUBO;PAROLIN;9;PUBLICO
1543;FURTO SIMPLES;PORTAO;23;COMERCIO
1544;FURTO QUALIFICADO;XAXIM;18;RESIDENCIA
1548;ROUBO;BOA VISTA;19;PUBLICO
1549;ROUBO;BOA VISTA;19;RESIDENCIA
1550;FURTO QUALIFICADO;PAROLIN;4;PUBLICO
1551;ROUBO;PAROLIN;21;PUBLICO
1553;ROUBO;JARDIM DAS AMERICAS;15;PUBLICO
1563;FURTO SIMPLES;ORLEANS;15;PUBLICO
1567;ROUBO;CENTRO;20;PUBLICO
1569;ROUBO;PINHEIRINHO;19;PUBLICO
1570;ROUBO;VILA IZABEL;18;PUBLICO
1571;ROUBO;VILA IZABEL;18;RESIDENCIA
1572;FURTO QUALIFICADO;AGUA VERDE;21;PUBLICO
1586;ROUBO;TATUQUARA;22;PUBLICO
1587;FURTO QUALIFICADO;SANTA FELICIDADE;18;COMERCIO
1588;ROUBO;BOQUEIRAO;23;PUBLICO
1590;FURTO SIMPLES;JARDIM BOTANICO;23;TRANSPORTE
1594;FURTO SIMPLES;CIDADE INDUSTRIAL;16;RESIDENCIA
1596;FURTO QUALIFICADO;GUAIRA;11;RESIDENCIA
1597;ROUBO;CAJURU;20;PUBLICO
1599;ROUBO;CAPAO DA IMBUIA;0;PUBLICO
1607;ROUBO;BARREIRINHA;23;PUBLICO
1613;FURTO QUALIFICADO;PRADO VELHO;6;MERCADO
1623;FURTO QUALIFICADO;BACACHERI;18;COMERCIO
1627;ROUBO;BATEL;18;SAUDE
1628;FURTO QUALIFICADO;BARREIRINHA;11;RESIDENCIA
1631;ROUBO;BACACHERI;13;PUBLICO
1632;ROUBO;PILARZINHO;22;RESIDENCIA
1633;FURTO QUALIFICADO;CABRAL;5;RESIDENCIA
1634;ROUBO;SANTA CANDIDA;21;PUBLICO
1635;FURTO QUALIFICADO;SAO FRANCISCO;10;COMERCIO
1636;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;COMERCIO
1638;ROUBO;PILARZINHO;11;RESIDENCIA
1640;ROUBO;CABRAL;22;ALIMENTACAO / DIVERSAO
1645;ROUBO;XAXIM;22;PUBLICO
1646;FURTO QUALIFICADO;BOQUEIRAO;15;RESIDENCIA
1648;FURTO SIMPLES;AGUA VERDE;6;SAUDE
1652;FURTO QUALIFICADO;JUVEVE;7;COMERCIO
1653;ROUBO;CAMPO COMPRIDO;18;PUBLICO
1654;ROUBO;CAMPO COMPRIDO;18;TRANSPORTE
1657;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
1660;ROUBO;SANTA FELICIDADE;6;PUBLICO
1661;ROUBO;SANTA QUITERIA;6;PUBLICO
1662;ROUBO;CAJURU;15;PUBLICO
1663;FURTO QUALIFICADO;HAUER;1;RESIDENCIA
1664;FURTO QUALIFICADO;SITIO CERCADO;5;RELIGIOSOS
1665;FURTO SIMPLES;AHU;9;RESIDENCIA
1667;ROUBO;BOQUEIRAO;10;PUBLICO
1668;ROUBO;XAXIM;13;PUBLICO
1669;FURTO SIMPLES;BOQUEIRAO;23;PUBLICO
1670;ROUBO;AHU;13;PUBLICO
1671;ROUBO;CENTRO;18;ATIVIDADE FINANCEIRA
1672;ROUBO;CENTRO;18;PUBLICO
1673;FURTO SIMPLES;GANCHINHO;23;RESIDENCIA
1674;ROUBO;HAUER;21;TRANSPORTE
1675;ROUBO;SITIO CERCADO;20;PUBLICO
1677;ROUBO;BARREIRINHA;18;PUBLICO
1678;FURTO QUALIFICADO;ALTO BOQUEIRAO;18;RESIDENCIA
1679;FURTO QUALIFICADO;SITIO CERCADO;16;RESIDENCIA
1680;ROUBO;JUVEVE;20;SAUDE
1682;FURTO QUALIFICADO;FAZENDINHA;20;RESIDENCIA
1683;FURTO QUALIFICADO;BOQUEIRAO;17;RESIDENCIA
1684;FURTO QUALIFICADO;FAZENDINHA;18;PUBLICO
1687;ROUBO;HAUER;22;TRANSPORTE
1694;ROUBO;BARREIRINHA;7;DERIVADO PETROLEO
1702;ROUBO;ABRANCHES;11;PUBLICO
1703;ROUBO;ABRANCHES;11;SAUDE
1704;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
1707;ROUBO;ALTO DA RUA XV;17;PUBLICO
1708;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;PUBLICO
1709;FURTO QUALIFICADO;CIDADE INDUSTRIAL;12;VEICULO
1712;ROUBO;NOVO MUNDO;12;PUBLICO
1713;ROUBO;NOVO MUNDO;12;RESIDENCIA
1714;FURTO QUALIFICADO;BAIRRO ALTO;13;PUBLICO
1716;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
1718;ROUBO;SEMINARIO;2;SAUDE
1727;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
1730;FURTO QUALIFICADO;CIDADE INDUSTRIAL;7;RESIDENCIA
1731;ROUBO;TATUQUARA;10;PUBLICO
1744;FURTO QUALIFICADO;BACACHERI;0;PUBLICO
1755;ROUBO;JARDIM DAS AMERICAS;18;PUBLICO
1760;FURTO SIMPLES;CENTRO;21;PUBLICO
1766;ROUBO;BIGORRILHO;22;PUBLICO
1778;ROUBO;NOVO MUNDO;14;PUBLICO
1779;FURTO SIMPLES;CENTRO;17;PUBLICO
1783;FURTO QUALIFICADO;JARDIM SOCIAL;10;RESIDENCIA
1784;FURTO SIMPLES;CAJURU;21;RESIDENCIA
1785;ROUBO;HAUER;6;PUBLICO
1788;ROUBO;BARREIRINHA;23;PUBLICO
1790;FURTO QUALIFICADO;BOQUEIRAO;12;RESIDENCIA
1797;FURTO SIMPLES;CAPAO RASO;17;DERIVADO PETROLEO
1798;FURTO QUALIFICADO;TINGUI;21;RESIDENCIA
1799;ROUBO;CENTRO;12;SAUDE
1803;ROUBO;CENTRO;11;SAUDE
1807;ROUBO;PINHEIRINHO;13;RESIDENCIA
1809;ROUBO;CAXIMBA;11;PUBLICO
1810;ROUBO;XAXIM;12;RESIDENCIA
1813;ROUBO;ABRANCHES;18;PUBLICO
1815;FURTO QUALIFICADO;SITIO CERCADO;4;COMERCIO
1816;FURTO SIMPLES;CENTRO;16;PUBLICO
1817;FURTO QUALIFICADO;FAZENDINHA;10;PRESTACAO DE SERVICOS
1818;FURTO QUALIFICADO;FAZENDINHA;10;PUBLICO
1819;ROUBO;CENTRO;4;PUBLICO
1832;FURTO SIMPLES;SANTA CANDIDA;11;RESIDENCIA
1835;FURTO QUALIFICADO;SITIO CERCADO;20;RESIDENCIA
1836;FURTO QUALIFICADO;SITIO CERCADO;0;RESIDENCIA
1839;FURTO SIMPLES;CENTRO;9;SAUDE
1840;FURTO QUALIFICADO;PINHEIRINHO;11;RESIDENCIA
1841;ROUBO;CIDADE INDUSTRIAL;13;PUBLICO
1851;FURTO QUALIFICADO;CIDADE INDUSTRIAL;10;RESIDENCIA
1883;ROUBO;UBERABA;22;PUBLICO
1888;ROUBO;CIDADE INDUSTRIAL;15;PUBLICO
1889;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
1908;ROUBO;NOVO MUNDO;19;PUBLICO
1914;FURTO SIMPLES;CENTRO;12;SAUDE
1915;ROUBO;NOVO MUNDO;15;PUBLICO
1917;ROUBO;CAJURU;1;PUBLICO
1919;ROUBO;FANNY;15;PUBLICO
1922;ROUBO;TATUQUARA;18;COMERCIO
1923;ROUBO;TATUQUARA;18;PUBLICO
1925;ROUBO;CACHOEIRA;23;PUBLICO
1927;FURTO QUALIFICADO;GUABIROTUBA;19;RESIDENCIA
1930;ROUBO;ALTO BOQUEIRAO;10;PUBLICO
1931;ROUBO;NOVO MUNDO;19;COMERCIO
1932;ROUBO;CAJURU;23;RESIDENCIA
1933;ROUBO;MERCES;22;RESIDENCIA
1936;ROUBO;BACACHERI;18;COMERCIO
1937;ROUBO;BACACHERI;18;PUBLICO
1941;ROUBO;CENTRO;11;SAUDE
1943;FURTO QUALIFICADO;PILARZINHO;19;RESIDENCIA
1944;FURTO SIMPLES;XAXIM;16;PUBLICO
1945;ROUBO;BATEL;5;SAUDE
1946;ROUBO;CENTRO;12;SAUDE
1947;FURTO QUALIFICADO;ALTO BOQUEIRAO;18;RESIDENCIA
1951;ROUBO;BOQUEIRAO;1;PUBLICO
1952;ROUBO;CACHOEIRA;14;PUBLICO
1954;ROUBO;CENTRO;19;ORGAO PUBLICO
1955;FURTO SIMPLES;PINHEIRINHO;12;RESIDENCIA
1957;ROUBO;TATUQUARA;7;PUBLICO
1960;ROUBO;SITIO CERCADO;22;ALIMENTACAO / DIVERSAO
1961;FURTO QUALIFICADO;SITIO CERCADO;20;RESIDENCIA
1963;FURTO QUALIFICADO;CENTRO;5;PUBLICO
1964;ROUBO;CAPAO RASO;14;PUBLICO
1968;ROUBO;CAPAO RASO;15;COMERCIO
1971;ROUBO;BOQUEIRAO;16;PUBLICO
1972;ROUBO;JARDIM DAS AMERICAS;11;PUBLICO
1973;ROUBO;SITIO CERCADO;15;PUBLICO
1980;ROUBO;AHU;14;PUBLICO
1981;ROUBO;BOQUEIRAO;9;PUBLICO
1982;FURTO QUALIFICADO;ALTO DA RUA XV;4;ALIMENTACAO / DIVERSAO
1985;FURTO QUALIFICADO;REBOUCAS;5;ATIVIDADE FINANCEIRA
1986;FURTO QUALIFICADO;REBOUCAS;5;PUBLICO
1987;ROUBO;BAIRRO ALTO;14;PUBLICO
1993;ROUBO;PINHEIRINHO;11;ATIVIDADE FINANCEIRA
1996;FURTO SIMPLES;BAIRRO ALTO;15;PUBLICO
1997;FURTO SIMPLES;BAIRRO ALTO;15;TRANSPORTE
2001;FURTO SIMPLES;JARDIM BOTANICO;16;TRANSPORTE
2007;FURTO SIMPLES;CENTRO;17;COMERCIO
2010;FURTO SIMPLES;NOVO MUNDO;17;PUBLICO
2021;ROUBO;SAO BRAZ;20;PUBLICO
2029;FURTO SIMPLES;CIDADE INDUSTRIAL;6;PUBLICO
2030;ROUBO;PAROLIN;22;PUBLICO
2033;ROUBO;AGUA VERDE;22;PUBLICO
2050;FURTO QUALIFICADO;JARDIM BOTANICO;23;OUTROS
2051;ROUBO;CAJURU;21;MERCADO
2052;ROUBO;CAJURU;21;PUBLICO
2053;ROUBO;AGUA VERDE;18;PUBLICO
2055;FURTO QUALIFICADO;BAIRRO ALTO;17;RESIDENCIA
2056;FURTO QUALIFICADO;CENTRO;12;ALIMENTACAO / DIVERSAO
2057;ROUBO;CENTRO;15;PUBLICO
2058;ROUBO;CAMPO COMPRIDO;15;RESIDENCIA
2059;ROUBO;NOVO MUNDO;23;RESIDENCIA
2060;ROUBO;CENTRO;9;PUBLICO
2061;ROUBO;CENTRO;9;SAUDE
2064;ROUBO;CENTRO;9;PUBLICO
2065;ROUBO;BAIRRO ALTO;19;MERCADO
2066;ROUBO;NOVO MUNDO;22;SAUDE
2067;ROUBO;CENTRO;7;PUBLICO
2069;ROUBO;NOVO MUNDO;18;SAUDE
2073;ROUBO;ALTO BOQUEIRAO;1;PUBLICO
2075;ROUBO;BOQUEIRAO;2;PUBLICO
2076;ROUBO;HAUER;13;PUBLICO
2077;FURTO QUALIFICADO;CENTRO;6;ALIMENTACAO / DIVERSAO
2082;ROUBO;AGUA VERDE;4;PUBLICO
2085;FURTO QUALIFICADO;CENTRO;1;ATIVIDADE FINANCEIRA
2086;ROUBO;CAMPO DE SANTANA;20;MERCADO
2087;FURTO SIMPLES;UMBARA;14;PUBLICO
2091;FURTO QUALIFICADO;SANTA CANDIDA;19;PUBLICO
2092;FURTO QUALIFICADO;SANTA CANDIDA;19;RESIDENCIA
2093;FURTO SIMPLES;PORTAO;1;PUBLICO
2094;FURTO QUALIFICADO;BARREIRINHA;7;RESIDENCIA
2095;FURTO QUALIFICADO;JUVEVE;5;RESIDENCIA
2096;ROUBO;CENTRO;18;PUBLICO
2100;FURTO SIMPLES;BACACHERI;15;RESIDENCIA
2104;FURTO SIMPLES;CABRAL;18;SAUDE
2105;ROUBO;HAUER;8;PUBLICO
2107;ROUBO;PINHEIRINHO;20;PUBLICO
2108;ROUBO;BOA VISTA;20;PUBLICO
2111;FURTO QUALIFICADO;XAXIM;3;COMERCIO
2117;FURTO QUALIFICADO;BOA VISTA;21;PUBLICO
2118;ROUBO;ALTO BOQUEIRAO;12;DERIVADO PETROLEO
2120;ROUBO;BARREIRINHA;12;SAUDE
2123;ROUBO;CIDADE INDUSTRIAL;12;PUBLICO
2124;FURTO QUALIFICADO;BACACHERI;11;PUBLICO
2125;FURTO SIMPLES;CENTRO;11;PUBLICO
2128;FURTO QUALIFICADO;CAJURU;13;RESIDENCIA
2130;FURTO QUALIFICADO;BAIRRO ALTO;4;ALIMENTACAO / DIVERSAO
2131;FURTO QUALIFICADO;SITIO CERCADO;22;RESIDENCIA
2132;FURTO SIMPLES;MOSSUNGUE;14;MERCADO
2137;FURTO QUALIFICADO;SANTA FELICIDADE;13;PUBLICO
2138;FURTO QUALIFICADO;SITIO CERCADO;0;RESIDENCIA
2147;ROUBO;SEMINARIO;23;PUBLICO
2151;ROUBO;ALTO DA RUA XV;15;OUTROS
2159;ROUBO;JARDIM BOTANICO;17;PUBLICO
2162;FURTO SIMPLES;REBOUCAS;17;TRANSPORTE
2163;FURTO QUALIFICADO;CIDADE INDUSTRIAL;14;RESIDENCIA
2167;ROUBO;CIDADE INDUSTRIAL;20;PUBLICO
2169;ROUBO;REBOUCAS;21;PUBLICO
2170;ROUBO;CIDADE INDUSTRIAL;11;PUBLICO
2171;ROUBO;REBOUCAS;21;PUBLICO
2172;FURTO QUALIFICADO;SAO BRAZ;19;PUBLICO
2187;ROUBO;XAXIM;8;PUBLICO
2188;ROUBO;ATUBA;9;PUBLICO
2189;ROUBO;ATUBA;9;TRANSPORTE
2203;ROUBO;CAJURU;13;PUBLICO
2204;ROUBO;CAJURU;13;RESIDENCIA
2206;ROUBO;CIDADE INDUSTRIAL;20;PUBLICO
2207;ROUBO;PRADO VELHO;21;PUBLICO
2208;FURTO DE COISA COMUM;JARDIM BOTANICO;18;PUBLICO
2211;ROUBO;CENTRO;19;SAUDE
2221;ROUBO;CAJURU;19;PUBLICO
2225;FURTO SIMPLES;CIDADE INDUSTRIAL;14;PUBLICO
2246;ROUBO;CIDADE INDUSTRIAL;21;PUBLICO
2280;FURTO QUALIFICADO;FAZENDINHA;10;PUBLICO
2283;FURTO QUALIFICADO;FAZENDINHA;1;RESIDENCIA
2284;ROUBO;FAZENDINHA;10;SAUDE
2288;ROUBO;NOVO MUNDO;13;PUBLICO
2293;FURTO SIMPLES;CIDADE INDUSTRIAL;6;PUBLICO
2295;FURTO QUALIFICADO;FAZENDINHA;5;ASSOCIACAO
2297;ROUBO;CRISTO REI;7;PUBLICO
2307;FURTO QUALIFICADO;BOQUEIRAO;19;COMERCIO
2308;FURTO QUALIFICADO;BOQUEIRAO;19;PUBLICO
2337;FURTO QUALIFICADO;CAJURU;19;ASSOCIACAO
2344;FURTO SIMPLES;SANTA CANDIDA;22;SAUDE
2349;ROUBO;ALTO DA RUA XV;11;PUBLICO
2352;ROUBO;PORTAO;6;PUBLICO
2353;ROUBO;SAO FRANCISCO;21;PUBLICO
2354;FURTO QUALIFICADO;SAO BRAZ;21;RESIDENCIA
2355;ROUBO;NOVO MUNDO;13;PUBLICO
2356;ROUBO;BATEL;2;PUBLICO
2357;ROUBO;UBERABA;22;SAUDE
2358;ROUBO;NOVO MUNDO;13;SAUDE
2359;FURTO QUALIFICADO;PILARZINHO;8;RESIDENCIA
2362;FURTO QUALIFICADO;ALTO DA RUA XV;5;ENSINO
2363;ROUBO;NOVO MUNDO;13;PUBLICO
2364;ROUBO;PILARZINHO;9;PUBLICO
2368;ROUBO;PORTAO;13;PUBLICO
2369;ROUBO;JARDIM DAS AMERICAS;10;PUBLICO
2370;FURTO QUALIFICADO;CENTRO;3;COMERCIO
2372;FURTO QUALIFICADO;SANTA FELICIDADE;12;RESIDENCIA
2373;ROUBO;UBERABA;21;RESIDENCIA
2374;ROUBO;GUAIRA;21;PUBLICO
2375;FURTO QUALIFICADO;BAIRRO ALTO;8;ALIMENTACAO / DIVERSAO
2384;ROUBO;PORTAO;23;SAUDE
2385;ROUBO;BAIRRO ALTO;21;PUBLICO
2387;FURTO QUALIFICADO;AHU;11;RESIDENCIA
2391;FURTO SIMPLES;SANTA FELICIDADE;10;RESIDENCIA
2392;ROUBO;NOVO MUNDO;21;PUBLICO
2398;ROUBO;HAUER;14;PUBLICO
2405;FURTO QUALIFICADO;PRADO VELHO;6;COMERCIO
2406;FURTO QUALIFICADO;BOQUEIRAO;13;PUBLICO
2407;FURTO SIMPLES;PORTAO;13;PUBLICO
2408;ROUBO;CENTRO;14;SAUDE
2410;FURTO QUALIFICADO;GUABIROTUBA;23;PUBLICO
2412;FURTO SIMPLES;AGUA VERDE;0;PUBLICO
2413;FURTO SIMPLES;AGUA VERDE;0;SAUDE
2414;FURTO SIMPLES;XAXIM;9;ASSOCIACAO
2416;FURTO SIMPLES;CAJURU;19;RESIDENCIA
2433;FURTO QUALIFICADO;UMBARA;12;RESIDENCIA
2434;ROUBO;UBERABA;15;PUBLICO
2435;FURTO SIMPLES;CENTRO;17;PUBLICO
2436;FURTO QUALIFICADO;AHU;19;RESIDENCIA
2440;ROUBO;HAUER;18;OUTROS
2441;ROUBO;HAUER;18;RESIDENCIA
2443;FURTO QUALIFICADO;AGUA VERDE;23;PUBLICO
2445;FURTO QUALIFICADO;SITIO CERCADO;14;RESIDENCIA
2446;ROUBO;UBERABA;16;PUBLICO
2447;ROUBO;BOQUEIRAO;21;ENSINO
2448;FURTO QUALIFICADO;PINHEIRINHO;8;SAUDE
2450;FURTO QUALIFICADO;UMBARA;9;RESIDENCIA
2451;ROUBO;ALTO BOQUEIRAO;23;TRANSPORTE
2452;FURTO QUALIFICADO;BOA VISTA;7;RESIDENCIA
2455;FURTO QUALIFICADO;SANTA CANDIDA;15;RESIDENCIA
2457;FURTO QUALIFICADO;AHU;10;RESIDENCIA
2461;FURTO QUALIFICADO;BATEL;13;RESIDENCIA
2467;ROUBO;CAMPO DE SANTANA;21;OUTROS
2468;ROUBO;SANTA FELICIDADE;11;ATIVIDADE FINANCEIRA
2470;FURTO QUALIFICADO;UMBARA;3;ASSOCIACAO
2471;ROUBO;CAPAO RASO;7;TRANSPORTE
2474;FURTO QUALIFICADO;ATUBA;11;ASSOCIACAO
2475;FURTO QUALIFICADO;ATUBA;11;RESIDENCIA
2476;ROUBO;PINHEIRINHO;8;PUBLICO
2478;ROUBO;GUABIROTUBA;15;PUBLICO
2479;FURTO SIMPLES;SANTA CANDIDA;10;RESIDENCIA
2480;ROUBO;SEMINARIO;12;SAUDE
2481;FURTO QUALIFICADO;TINGUI;2;RESIDENCIA
2483;FURTO SIMPLES;JARDIM BOTANICO;14;TRANSPORTE
2484;ROUBO;SEMINARIO;19;PUBLICO
2485;FURTO DE COISA COMUM;CAMPO DE SANTANA;14;RESIDENCIA
2487;ROUBO;SAO BRAZ;14;PUBLICO
2489;FURTO QUALIFICADO;PINHEIRINHO;5;OUTROS
2490;ROUBO;SANTA QUITERIA;23;ALIMENTACAO / DIVERSAO
2491;ROUBO;CAPAO DA IMBUIA;12;PUBLICO
2492;FURTO QUALIFICADO;PINHEIRINHO;23;OUTROS
2496;FURTO QUALIFICADO;UBERABA;14;RESIDENCIA
2497;ROUBO;VILA IZABEL;12;RESIDENCIA
2501;ROUBO;UBERABA;5;PUBLICO
2503;FURTO QUALIFICADO;PILARZINHO;15;RESIDENCIA
2504;FURTO SIMPLES;ATUBA;15;COMERCIO
2507;FURTO QUALIFICADO;CIDADE INDUSTRIAL;11;RESIDENCIA
2509;FURTO QUALIFICADO;ALTO DA RUA XV;1;PRESTACAO DE SERVICOS
2513;ROUBO;CIDADE INDUSTRIAL;10;COMERCIO
2514;FURTO QUALIFICADO;CIDADE INDUSTRIAL;13;RESIDENCIA
2516;ROUBO;PILARZINHO;16;COMERCIO
2522;FURTO QUALIFICADO;CAMPO DE SANTANA;17;PUBLICO
2523;FURTO QUALIFICADO;CAMPO DE SANTANA;17;RESIDENCIA
2533;FURTO QUALIFICADO;CIDADE INDUSTRIAL;4;COMERCIO
2549;ROUBO;GUABIROTUBA;12;PUBLICO
2552;FURTO QUALIFICADO;HUGO LANGE;13;RESIDENCIA
2553;ROUBO;CAPAO RASO;16;PUBLICO
2555;FURTO QUALIFICADO;BACACHERI;0;RESIDENCIA
2557;FURTO QUALIFICADO;PORTAO;6;RESIDENCIA
2558;ROUBO;CENTRO;0;PUBLICO
2559;ROUBO;SANTA FELICIDADE;10;PUBLICO
2561;ROUBO;CENTRO;13;SAUDE
2562;ROUBO;CIDADE INDUSTRIAL;6;PUBLICO
2563;FURTO SIMPLES;SANTA FELICIDADE;10;ASSOCIACAO
2564;ROUBO;JUVEVE;11;COMERCIO
2565;FURTO SIMPLES;TATUQUARA;7;ORGAO PUBLICO
2567;ROUBO;CENTRO;13;SAUDE
2569;FURTO QUALIFICADO;CENTRO;9;ALIMENTACAO / DIVERSAO
2570;FURTO SIMPLES;LAMENHA PEQUENA;17;RESIDENCIA
2572;FURTO QUALIFICADO;ALTO DA RUA XV;12;RELIGIOSOS
2574;ROUBO;ALTO DA RUA XV;19;SAUDE
2575;ROUBO;PILARZINHO;22;PUBLICO
2576;FURTO QUALIFICADO;JUVEVE;2;COMERCIO
2577;ROUBO;CENTRO;8;SAUDE
2581;FURTO QUALIFICADO;CENTRO;15;PUBLICO
2582;FURTO SIMPLES;TATUQUARA;7;ORGAO PUBLICO
2583;ROUBO;CENTRO;10;SAUDE
2584;ROUBO;BARREIRINHA;20;PUBLICO
2586;ROUBO;CENTRO;0;SAUDE
2588;ROUBO;BACACHERI;0;SAUDE
2589;ROUBO;CENTRO;6;PUBLICO
2591;ROUBO;CENTRO;19;SAUDE
2592;FURTO SIMPLES;BIGORRILHO;8;OUTROS
2594;FURTO QUALIFICADO;PINHEIRINHO;20;RESIDENCIA
2595;ROUBO;CENTRO;8;SAUDE
2601;ROUBO;CENTRO;13;SAUDE
2603;FURTO QUALIFICADO;MOSSUNGUE;3;RESIDENCIA
2604;FURTO SIMPLES;CENTRO;15;SAUDE
2607;ROUBO;GUABIROTUBA;0;PUBLICO
2608;FURTO QUALIFICADO;AHU;1;ASSOCIACAO
2609;FURTO QUALIFICADO;CAJURU;22;RESIDENCIA
2612;ROUBO;CENTRO;15;SAUDE
2613;FURTO QUALIFICADO;SITIO CERCADO;10;RESIDENCIA
2614;FURTO SIMPLES;CENTRO;18;PUBLICO
2615;ROUBO;CENTRO;19;SAUDE
2616;ROUBO;CAPAO RASO;8;PUBLICO
2622;ROUBO;CENTRO;10;PUBLICO
2623;ROUBO;SAO FRANCISCO;10;PUBLICO
2624;FURTO QUALIFICADO;PAROLIN;9;RESIDENCIA
2628;ROUBO;UBERABA;4;PUBLICO
2629;FURTO SIMPLES;CENTRO;10;PUBLICO
2638;FURTO SIMPLES;CRISTO REI;9;COMERCIO
2639;ROUBO;MOSSUNGUE;1;PUBLICO
2640;FURTO QUALIFICADO;CENTRO;15;TRANSPORTE
2642;FURTO QUALIFICADO;SEMINARIO;7;ALIMENTACAO / DIVERSAO
2643;ROUBO;CENTRO;8;PUBLICO
2644;FURTO QUALIFICADO;XAXIM;2;COMERCIO
2647;ROUBO;XAXIM;4;PUBLICO
2648;FURTO SIMPLES;CIDADE INDUSTRIAL;9;RESIDENCIA
2653;ROUBO;AHU;11;COMERCIO
2654;ROUBO;AHU;11;PUBLICO
2655;ROUBO;PINHEIRINHO;19;PUBLICO
2656;FURTO QUALIFICADO;BOA VISTA;8;RESIDENCIA
2660;FURTO SIMPLES;XAXIM;15;DERIVADO PETROLEO
2669;FURTO QUALIFICADO;BOQUEIRAO;16;RESIDENCIA
2671;ROUBO;CIDADE INDUSTRIAL;5;PUBLICO
2678;FURTO SIMPLES;PORTAO;22;SAUDE
2679;FURTO SIMPLES;JARDIM BOTANICO;20;TRANSPORTE
2696;ROUBO;GUAIRA;3;PUBLICO
2698;ROUBO;TATUQUARA;1;DERIVADO PETROLEO
2707;ROUBO;PORTAO;12;PUBLICO
2708;ROUBO;CAMPO COMPRIDO;9;ALIMENTACAO / DIVERSAO
2710;ROUBO;CENTRO;11;ALIMENTACAO / DIVERSAO
2711;ROUBO;NOVO MUNDO;9;RESIDENCIA
2712;ROUBO;SANTO INACIO;13;PUBLICO
2713;ROUBO;PORTAO;10;SAUDE
2714;FURTO QUALIFICADO;JARDIM BOTANICO;4;INDUSTRIA
2715;ROUBO;CENTRO;11;SAUDE
2716;ROUBO;PORTAO;8;PUBLICO
2717;FURTO QUALIFICADO;MERCES;18;RESIDENCIA
2718;ROUBO;BARREIRINHA;21;SAUDE
2726;ROUBO;PINHEIRINHO;9;SAUDE
2729;ROUBO;VISTA ALEGRE;22;PUBLICO
2730;ROUBO;CENTRO;15;PUBLICO
2732;ROUBO;CAJURU;19;SAUDE
2733;FURTO QUALIFICADO;XAXIM;14;RESIDENCIA
2734;FURTO QUALIFICADO;CAJURU;19;PUBLICO
2735;FURTO QUALIFICADO;VILA IZABEL;3;ASSOCIACAO
2736;FURTO QUALIFICADO;VILA IZABEL;3;RESIDENCIA
2737;ROUBO;CENTRO;23;PUBLICO
2738;ROUBO;CENTRO;7;PUBLICO
